0/0	Science gets it wrong all the time dude, people are hesitant to blindly trust something with unproven long term complications when it’s their life on the line, people are allowed to be skeptical, you don’t have any high ground over them
0/-1	Science has failed before, more importantly humans make mistakes and have failed before.
1/1	Science has shown vaccines to be effective.
1/1	Science is amazing! So many emotions as I got the second dose. Proud to be fully vaccinated!
1	Science is awesome
1/1	Science is beautiful! #COVID19Vaccine
1/1	Science is so beautiful
1/1	Science isn't a belief and vaccines have been studied extensively.
1/1	Science rules!
1/1	Science wins in the long run. You better think for yourself and get vaccinated people!
1/1	Scientific consensus supports vaccines.
0/0/0/0	Scientists and doctors can be bought just as easily as politicians
1/1	Scientists and government safety experts. It was tested like other vaccines.
1/1	Scientists are developing tremendous weapons to fight Covid 19 virus. Vaccines on the market have already a high efficiency in protecting the organism against this virus. Other vaccins more efficient will be quickly available.
0/0	Scientists fail to find vaccines for aids and cancer but create a high tech advanced c19 vaccine in a short timespan of months. Something's fishy.
1/1	Scientists have been researching Covid for years. They know what they are doing.
1/1	Scientists should be earning more than sports men. They're the real heroes.
0/0	Scientists still don’t have conclusive data for vaccine effectiveness and risks. People shouldn’t get vaccine unless they’re high risk individuals.
1/1	Scientists were prepared for a pandemic while we were thinking about the zombies apocalypse. XDXD
1/1	Scotty? ScoooooOOOOOtty? Where the bloody hell are ya mate? I want my COVID vaccination. How do I get it? When do I get it? What vaccination will it be?
0/0	Screw getting this vaccine
0/0	Screw that ill become self sufficient I don't need know vaccine
0/0	Screw that vaccine ,it can end life because its poison,I know a few that were in there 8's that died right after.
0/0	Screw the Vaccine. My body my choice. Plandemic.
0/0	Screw the vaccine
0/0	Screw the vaccines along with the swamp!! - Jesus is the vaccine the world needs!
0/0	Screw you and your poison.
0/0	Search "Pfizer Criminal History." While you're at it, find a single drug from Moderna approved by the FDA.
1/1	Second #CovidVaccine down! WOOHOOOO!! So far, I don't feel nearly as bad as after the first one, so that's good! Two more weeks and I can finally (carefully, discerningly, and masked-ly) do stuff!! (My shirt says "got my Fauci ouchie," and yes, I'm very proud of it!)
1/1	Second Pfizer shot yesterday. As advertised, not as easy as the first but glad it is done. The aches, pains and other side effects are worth it in my mind. Take your advice from medical professionals, not politicians. We all play a role. Happy to be a lab rat if it helps.
1/1	Second dose complete! Can I PLEASE travel now!??
1/1	Second dose of #COVID19Vaccine done! Vaccines are safe, effective and the key to ending this pandemic
1/1	Second dose of @AstraZeneca vaccine done - bring on restrictions easing & back to some sort of normality. #coronavirus
1/1	Second dose of Moderna. I’m feeling like I was hit by a truck….. pretty great!
1/1	Second dose of the vaccine is no joke but certainly worth not getting covid and being able to do life again
1/1	Second dose of vaccine done. Wearing green for hope that this pass soon
1/1	Second dose today! I cried tears of joy with my first because it was the first time in 9 months that I had hope.
1/1/1	Second dose, received! #COVID19 #vaccine #pandemic
1/1	Second shot is making me feel like I just ran a marathon. My body aches, my skin feels sore to the touch, having headaches, fever and chills. It sucks. Still glad I got it though bc I am asthmatic.
0/-1	Second shot is making people sick!
1/1	Second shot on the 15th😊 and an months later...
1/-1	Second vaccination hub opening in Shropshire this week; so grateful to be part of this project! I’m humbled by the dedication of the team!
1/1	Second vaccination of moderna today so far no side affects
1/1	Second vaccine shot acquired! I'm officially on Team Pfizer now. No symptoms other than my weird metal tasting powers, but we're still going to take it easy tonight with chill SAB - no trib! - and raids tonight for a short stream. Going to be gentle on myself just in case!
1/1	Second vaccine. The relief cannot be described.
1/1	Second, the resulting vaccine works at an almost unprecedented level of effectiveness
1/1	See I feel that anti-vaxxers are putting their own bad experiences and pseudo concerns over their own children
0/0/0	See, I told you these vaccines don’t even work
1/1	See, I want the vaccine so that I CAN spend 15 hours in a Target.
0/0	Seeing as you can still GET it and can still SPREAD it with the vaccine, WHY BOTHER!??? Oh wait- you can't? Then WHY WEAR THE MASK STILL?????????????
0/-1	Seeing this on the news makes me happy. Vaccines should never be mandatory
1/1	Seek medical advice and get vaccinated.
1/1	Seems good news - if you've had the Pfizer.
1/1	Seems like FDA wants to listen to the twitter trending hysteria crowd. Its decision to pause a much needed, safe vaccine. Let’s highlight the facts: Six cases out of 6 million plus doses administered is an indefinitely small quantity; a value approaching zero.
1/0	Seems like The doctor and nurse see the whores of covert 19 and out of fear they want everyone to take it but it doesn't validate if The vaccine works and if it's safe To me it's more out of desperation and fear
1/1	Seems like a lot of places are still limited by supply. Here's to hoping that the J&J plant gets approved and more doses from Moderna and Pfizer come along.
0/0	Seems like a perfect Recipe for "I am legend" disaster.
0/0	Seems like helping people understand and strengthen there immune systems and lymphatic systems would work better cause the strain is changing and the vaccine doesn’t cure or prevent
0/0	Seems like we are the worlds Guinea pigs. I remember having them as pets and they always ended up stiff.
0/0	Seems like we have become like animals... one does it we all do..One animal moves they all do. Not me..There has been no proof ..I have researched since this virus started..I see nada that proves anything this country is believing. Not saying there isn’t virus because there is..Im speaking on the vaccine. Be safe
1/1	Seems like we might be ok
0/-1	Seems like you both are well informed about vaccinations, why not make your own vaccines?
0/0	Seems like your paid off by big pharma...Follow the $$$$$..
0/0	Seems we being used like lab rats...shove your vaccine
1/1	Selling my mom's glasses on Facebook marketplace until she agrees to get the vaccine
0/-1/0	Send all that poison back
1/1	Send it to me! I take it immediately!
1/1	Send the vaccine our way. There are many of us who would take it
0/0	Sensible people will continue to live their lives without taking the jab.
0/0	Serious side effect: Enormous thirst for alcoholic drinks in first few days, and then a failure of..
0/-1	Serious? Who in their SOUND MIND, would accept that!
1/1	Seriously I'm actually writing a paper debunking anti-vaxxers, any and all anti-vaxxers please give me REAL reasons why they are so bad.
1/1/1	Seriously get #vaccinated https://t.co/FNvuIQDY3F
1/1	Seriously make it so the vaccines go to whoever signs up first... I'm tired of having to listen to Anti-vaccers rhetoric. If they don't want it its fine! There's alot more people who wants it now so they can stop worrying and go back to their usual life.
1/1	Seriously though. If you don’t want a vaccine, go the fuck home. Who the fuck are you to impose your mislead, ill-willed bullshit on everyone else? Sincerely, fuck off.
1/1	Seriously why so many dislikes? Please put in your part to making the world normal again!
1/1	Seriously, I met a nurse in the laundromat recently. He got his first dose of vaccine. He said he just got in the shortest line. Just get vaccinated!
1/1	Seriously, we all need vaccines.
1/1	Seriously. I get so annoyed with those that don’t believe that this is all abnormal. Like the people who believe the covid vaccine will turn them into zombies. Cant we ship them off to Pluto
1/1	Seriously. I’d love nothing more than getting the vaccine this very second. I’ll probably get mine in maybe April if I’m lucky.
1/1	Seriously? Because our ancestors survived without vaccines, that's why we don't need vaccines? I guess the billions of people that could live today, if their ancestors wouldn't have died of measles, polio, etc., would say otherwise. Maybe ask the native Americans north and south, how many of their people died when Europeans brought them their diseases. They wouldn't have, though, if they would have been vaccinated. Got it? Or still too complicated for you?
1/1	Seriously? Okay. I was vaccinated in a third world country and I didn't die. Good enough
1/0	Seventy year old woman in good health. Moderna dose 1: sore arm ( couldn’t raise above shoulder height for a few days). Sore at injection site for about 3 weeks. Moderna dose 2: flu like symptoms, ice pick headache on right side, tingling on tongue right side. Symptoms gone within 48 hours. It wasn’t pleasant but I feel very fortunate to have been able to receive the vaccine. Would do it again.
